,longitude,latitude,coordinate,true class,feature1,feature2,feature3,true w,true b,true target,noisy target
735,9.630801451241007,4.546878583087329,POINT (9.630801451241007 4.546878583087329),3,0.4862717251225157,0.016376355817729005,0.06738975051734841,"[1, -4, 0]",-1,4.573937536267911,4.563289499222007
215,4.59564015248178,0.7594282020240384,POINT (4.59564015248178 0.7594282020240384),3,0.21090711153318709,0.7695841193042607,0.7938553270670092,"[1, -4, 0]",-1,6.90644690400896,6.989817935037185
155,1.828033878327635,1.3499282101277355,POINT (1.828033878327635 1.349928210127735),3,0.5299570669747865,0.36628896265568023,0.6113995994288712,"[1, -4, 0]",-1,5.142706724387001,4.99266110425218
816,9.754704496583852,3.0445702753931414,POINT (9.754704496583852 3.044570275393141),3,0.9106106407872299,0.06050859659623209,0.14446934802605782,"[1, -4, 0]",-1,3.389185270830774,3.491311131115314
467,0.6014680499390568,4.558346124392884,POINT (0.6014680499390568 4.558346124392884),3,0.8370767750631075,0.5840037117161215,0.4453701598157964,"[1, -4, 0]",-1,4.65677709824292,4.662420143506174
466,9.736322782033124,4.417158954809742,POINT (9.736322782033124 4.417158954809742),3,0.003399230582431967,0.07246898582711425,0.3466350585128748,"[1, -4, 0]",-1,6.134740279906932,6.120245474977336
83,1.1038613492608673,1.7493284356388117,POINT (1.103861349260867 1.749328435638812),3,0.19193852505544928,0.41000661585462295,0.6289921491549475,"[1, -4, 0]",-1,6.244197656542898,6.158266793521658
529,1.7988935213439594,1.9263086108466343,POINT (1.798893521343959 1.926308610846634),3,0.6932606621192056,0.33423038244403247,0.28248175285197685,"[1, -4, 0]",-1,4.588678778530449,4.6208372367694315
210,9.884357548742575,6.708473683798783,POINT (9.884357548742575 6.708473683798783),3,0.02277312144042476,0.7487622230083443,0.0682711373226691,"[1, -4, 0]",-1,7.4292050816954145,7.407509262408746
745,4.570439613379583,3.052915725316334,POINT (4.570439613379583 3.052915725316334),3,0.4610029355869212,0.793599974950118,0.9776320769480259,"[1, -4, 0]",-1,6.2041911431394725,6.185695333808452
759,9.579487945586955,4.35943151564158,POINT (9.579487945586955 4.35943151564158),3,0.3205631672383751,0.09793974354656032,0.33227133351468063,"[1, -4, 0]",-1,5.234189985377995,5.347846192289143
197,4.978538663652985,3.114191236905577,POINT (4.978538663652985 3.114191236905577),3,0.17661531610625292,0.10742445747482543,0.7898093311269162,"[1, -4, 0]",-1,5.685002966630892,5.584252529676049
198,5.170505917045122,1.8527540578844781,POINT (5.170505917045122 1.852754057884478),3,0.19358704373084568,0.29156948363139723,0.5888401432586677,"[1, -4, 0]",-1,6.0023778360702575,6.017950077674506
762,0.6256476253302767,5.113259769637889,POINT (0.6256476253302767 5.113259769637889),3,0.033022767867911584,0.9684932017309178,0.5436805725002305,"[1, -4, 0]",-1,7.837918099858101,7.91658593083185
98,4.0936329816689945,4.153052053992755,POINT (4.093632981668994 4.153052053992755),3,0.9309346769216669,0.6515346223815259,0.9079916848170918,"[1, -4, 0]",-1,4.510265213998052,4.427672490875368
764,8.290428498805527,3.304545380820251,POINT (8.290428498805527 3.304545380820251),3,0.6589989574829769,0.06037163429411996,0.23152507222835605,"[1, -4, 0]",-1,4.143746396139309,4.193393911487985
755,5.78843175573515,2.1859933899059767,POINT (5.78843175573515 2.185993389905977),3,0.4218822534659421,0.7630642198157869,0.5416451867182983,"[1, -4, 0]",-1,6.260481679233747,6.3425041979948364
766,4.795217297650963,1.5922716394230008,POINT (4.795217297650963 1.592271639423001),3,0.8489240167871851,0.5893152778068115,0.07214300307827459,"[1, -4, 0]",-1,4.631858505252068,4.5646271312082725
767,6.256605283605669,6.71249888881275,POINT (6.256605283605669 6.71249888881275),3,0.2961006503786039,0.796467154951864,0.1905271947172964,"[1, -4, 0]",-1,6.704632358767917,6.737619688427385
514,4.723453859312326,1.1236334657388303,POINT (4.723453859312326 1.12363346573883),3,0.6347303626169533,0.9899715665472564,0.29569625588505033,"[1, -4, 0]",-1,6.075752045243653,6.070855382147272
770,9.634141511461202,7.424021704337602,POINT (9.634141511461202 7.424021704337602),3,0.7516040287149207,0.10611906003512495,0.5007461580707516,"[1, -4, 0]",-1,3.9574260339254876,3.898970224678629
511,0.2973824188515106,1.9734405533201083,POINT (0.2973824188515106 1.973440553320108),3,0.6163853358523884,0.49954405535030544,0.595325638897894,"[1, -4, 0]",-1,5.1499321031434455,5.03113454409974
200,0.2954201269897705,1.3163066398739398,POINT (0.2954201269897705 1.31630663987394),3,0.6989859420366655,0.04326083858502072,0.3986188089995961,"[1, -4, 0]",-1,3.989563851060045,4.043327599402301
774,6.252695579934335,7.313869488869428,POINT (6.252695579934335 7.313869488869428),3,0.6563267865987498,0.39837406460141134,0.38614587858245386,"[1, -4, 0]",-1,4.827767769406574,4.64385968460673
509,1.3550301918130492,1.4872841370902967,POINT (1.355030191813049 1.487284137090297),3,0.06996670415852524,0.5907357956367152,0.8260130350197105,"[1, -4, 0]",-1,6.971571478797855,7.066563874868699
508,1.9774668212109336,1.418514799169388,POINT (1.977466821210934 1.418514799169388),3,0.5388775123027854,0.05921514198382172,0.041488778036859686,"[1, -4, 0]",-1,4.501797747059287,4.587450284157153
777,0.08552121817205438,1.0249377385395564,POINT (0.08552121817205438 1.024937738539556),3,0.6655516776502511,0.8930449310008518,0.8759065915622021,"[1, -4, 0]",-1,5.7894348290509505,5.772067556673566
750,8.852132082423337,3.5489599756117682,POINT (8.852132082423337 3.548959975611768),3,0.6068692838531442,0.2631875297874571,0.6805938170346499,"[1, -4, 0]",-1,4.705767208015482,4.709234049637473
527,5.723306283344041,2.64837205679748,POINT (5.723306283344041 2.64837205679748),3,0.41482405809840817,0.9366211261198167,0.8437380560031646,"[1, -4, 0]",-1,6.628770077944409,6.778226539405328
91,9.065078858225679,4.29651008392309,POINT (9.065078858225679 4.29651008392309),3,0.568197173656799,0.07571046274699422,0.8289701668638821,"[1, -4, 0]",-1,4.446829404523592,4.374574417114366
501,8.851560058432268,3.716604422864207,POINT (8.851560058432268 3.716604422864207),3,0.15200570586637707,0.9196545129631977,0.5475035712622197,"[1, -4, 0]",-1,7.383291908327264,7.3986468947577135
498,5.8996578354584575,2.7962969403534466,POINT (5.899657835458457 2.796296940353447),3,0.5874861024284627,0.7561859279630468,0.9773808544115296,"[1, -4, 0]",-1,5.749913548640706,5.827960382117694
105,1.8928388380693584,5.6993761371127025,POINT (1.892838838069358 5.699376137112703),3,0.3635174743358984,0.39335805747046193,0.09315318256103433,"[1, -4, 0]",-1,5.696163691933228,5.670393664463522
113,6.709283277133769,6.829534197566906,POINT (6.709283277133769 6.829534197566906),3,0.7685205006901396,0.6707960864418727,0.8522086239204072,"[1, -4, 0]",-1,5.036030670813327,5.074816320212578
540,9.947766043870132,3.5866214729358994,POINT (9.947766043870132 3.586621472935899),3,0.6822843703542627,0.808903605599786,0.7285238422583515,"[1, -4, 0]",-1,5.570954100136785,5.548677218309646
187,7.117974797180385,6.273071686558545,POINT (7.117974797180385 6.273071686558545),3,0.1134139109228719,0.6963094216480571,0.10181099795983062,"[1, -4, 0]",-1,7.052377110527498,7.03743810411939
822,4.907253384390113,3.6731045903401913,POINT (4.907253384390113 3.673104590340191),3,0.5117080968511372,0.0459597815213465,0.0684361151279872,"[1, -4, 0]",-1,4.556795272489282,4.481596916155514
62,4.758458564240298,2.8042509579712416,POINT (4.758458564240298 2.804250957971242),3,0.6891897686758237,0.5724550555913975,0.38542492581317167,"[1, -4, 0]",-1,5.077340805155324,5.042787126166737
562,1.0703115724730639,1.8963572803490292,POINT (1.070311572473064 1.896357280349029),3,0.05757058871835641,0.8734544550736949,0.32088896601060724,"[1, -4, 0]",-1,7.57419714399232,7.532535588115783
60,4.415849211084263,3.6845607836650096,POINT (4.415849211084263 3.68456078366501),3,0.9259620667593692,0.5858776623551798,0.7351826875418622,"[1, -4, 0]",-1,4.393869124432252,4.360709304706778
423,9.561076645258439,3.949178497928613,POINT (9.561076645258439 3.949178497928613),3,0.047933829876459444,0.9658492458931366,0.8726654968300886,"[1, -4, 0]",-1,7.787897002156894,7.92503920914511
242,9.832946169617655,5.194900381571039,POINT (9.832946169617655 5.194900381571039),3,0.32375971454253527,0.7747961451515213,0.9345072026930499,"[1, -4, 0]",-1,6.578313146675437,6.614134105337458
867,6.562157052939175,2.8925354617451915,POINT (6.562157052939175 2.892535461745191),3,0.8033859666490505,0.5634915932060112,0.24784828200386122,"[1, -4, 0]",-1,4.716825286464871,4.802551826062812
57,4.773763881042078,3.0844242477563935,POINT (4.773763881042078 3.084424247756393),3,0.737838110108092,0.26090817110204323,0.008232398746096714,"[1, -4, 0]",-1,4.30830201187981,4.430133294451651
420,9.297919961535705,3.058992533293999,POINT (9.297919961535705 3.058992533293999),3,0.17000626809617758,0.29691024035513425,0.6385570674085307,"[1, -4, 0]",-1,6.083801676421736,6.106877999122922
419,2.336280433523389,1.2768371838042947,POINT (2.336280433523389 1.276837183804295),3,0.5512686177865178,0.08001715260315434,0.08407649302734344,"[1, -4, 0]",-1,4.506228451846756,4.567093218683124
706,1.7899543332640022,5.938537439938662,POINT (1.789954333264002 5.938537439938662),3,0.8076429215678251,0.11092649654357412,0.24858906917346957,"[1, -4, 0]",-1,3.798924228383673,3.908320140244536
567,6.767317982310885,6.462248431936468,POINT (6.767317982310885 6.462248431936468),3,0.8179235767546779,0.5366158988997974,0.9548360404238442,"[1, -4, 0]",-1,4.619461067535561,4.566568732695249
244,4.5396961479979145,2.314397543443789,POINT (4.539696147997915 2.314397543443789),3,0.7722858580323836,0.8854435580664766,0.5331396646196566,"[1, -4, 0]",-1,5.454029542035802,5.476337993313924
704,2.484690823051735,1.3539908146929558,POINT (2.484690823051735 1.353990814692956),3,0.8037888849334074,0.4753609890018027,0.2685870935887763,"[1, -4, 0]",-1,4.539355323203383,4.526235512263523
131,8.743891304181982,3.7198184855015204,POINT (8.743891304181982 3.71981848550152),3,0.22409445165943276,0.8594883768429968,0.4361058272691838,"[1, -4, 0]",-1,7.046693398707696,7.1971935484600476
569,6.26723802007811,6.784412151972006,POINT (6.26723802007811 6.784412151972006),3,0.39474267568585086,0.44399761199635646,0.37838996918211865,"[1, -4, 0]",-1,5.703767196935161,5.683721379717932
700,4.41859975529865,1.3218711839142616,POINT (4.41859975529865 1.321871183914262),3,0.08864221826085761,0.7331439436079626,0.6531658650741858,"[1, -4, 0]",-1,7.200361232433353,7.079155921373589
46,9.8918754180117,5.205935971690599,POINT (9.891875418011701 5.205935971690599),3,0.2034792756410455,0.5265662968921692,0.38366021235821424,"[1, -4, 0]",-1,6.442694766861202,6.399738813978241
405,9.988992784558839,6.850806022327722,POINT (9.988992784558839 6.850806022327722),3,0.29767835541806564,0.5936753990377326,0.30029273793378153,"[1, -4, 0]",-1,6.294315731821269,6.321030965498143
403,0.8546834467103248,1.7575274762370907,POINT (0.8546834467103248 1.757527476237091),3,0.1985299830723738,0.22005251460904995,0.6306980728304964,"[1, -4, 0]",-1,5.844515080000979,5.859196178344789
402,0.7542941750389709,0.5893696517593705,POINT (0.7542941750389709 0.5893696517593705),3,0.5325167124523508,0.3548946790148312,0.8263823696958869,"[1, -4, 0]",-1,5.11223922067261,5.1143232355726465
697,2.6543493559195652,1.765415589401923,POINT (2.654349355919565 1.765415589401923),3,0.3412117204868894,0.47539124547215195,0.500539782717126,"[1, -4, 0]",-1,5.927147329483636,6.01101212140074
400,2.5907184131071825,1.502781040941753,POINT (2.590718413107183 1.502781040941753),3,0.27200441641705553,0.4849467398963755,0.6299028756415059,"[1, -4, 0]",-1,6.153880230541584,6.166908234534274
398,4.121075550978306,3.7125697134082936,POINT (4.121075550978306 3.712569713408294),3,0.18791088934834588,0.11657580518611088,0.9890413126207869,"[1, -4, 0]",-1,5.669418942327184,5.8493688027870165
860,5.450930968792257,4.166007753280839,POINT (5.450930968792257 4.166007753280839),3,0.9379719735055074,0.3800029981059351,0.8337959674568095,"[1, -4, 0]",-1,3.9460900756953476,3.870527029400197
694,5.276735653532602,2.4009964588118216,POINT (5.276735653532602 2.400996458811822),3,0.49248329491563714,0.5874708695743209,0.009219537134691813,"[1, -4, 0]",-1,5.697491854401731,5.694092484526481
237,0.8721038685265114,1.5101812802574865,POINT (0.8721038685265114 1.510181280257487),3,0.14729209845945668,0.4237553715972817,0.07909014867897735,"[1, -4, 0]",-1,6.405634447816193,6.2529615144418
855,8.650418940081693,3.8628919328841436,POINT (8.650418940081693 3.862891932884144),3,0.01504846127823145,0.6872608406252694,0.6433204771559674,"[1, -4, 0]",-1,7.329376297415845,7.255758796814107
728,1.363955239181922,5.251963895475969,POINT (1.363955239181922 5.251963895475969),3,0.9837011703701717,0.5329545322356428,0.7929739801971404,"[1, -4, 0]",-1,4.114805553360771,4.094253050343871
825,4.0983670324699,4.296152591554795,POINT (4.0983670324699 4.296152591554795),3,0.43172187278002694,0.7214664162193559,0.6435649421112161,"[1, -4, 0]",-1,6.147767214098631,5.937914803114911
118,9.108323288101333,4.24934946289622,POINT (9.108323288101333 4.24934946289622),3,0.7982610520097654,0.21221980944880858,0.1665768365281981,"[1, -4, 0]",-1,4.029656462868321,3.9017347417327826
547,6.5995023643548425,7.238908786810253,POINT (6.599502364354842 7.238908786810253),3,0.7735976340228713,0.7679845195773362,0.5433915217575479,"[1, -4, 0]",-1,5.2151761370860585,5.13097270383569
548,9.25687416112474,3.936258709517624,POINT (9.25687416112474 3.936258709517624),3,0.18450560260621018,0.6571769529764594,0.13411920214224649,"[1, -4, 0]",-1,6.760837098134289,6.707002603839795
74,0.25301576355393984,0.6110089977427124,POINT (0.2530157635539398 0.6110089977427124),3,0.552208910602094,0.34458372162837436,0.9328892433142717,"[1, -4, 0]",-1,5.0325407114504666,5.0190643219647955
183,9.257713069090643,4.453968083304877,POINT (9.257713069090643 4.453968083304877),3,0.5022495240327767,0.7519648639117423,0.696003873899307,"[1, -4, 0]",-1,5.997181155725155,6.0475599298235005
836,8.569646803677603,3.99115856764673,POINT (8.569646803677603 3.99115856764673),3,0.24022441292939112,0.7551379140520018,0.2490490940478155,"[1, -4, 0]",-1,6.78960258931583,6.801311859351745
553,6.312187290604107,6.880366615314472,POINT (6.312187290604107 6.880366615314472),3,0.2927095478041639,0.8633590957148928,0.3928351267647219,"[1, -4, 0]",-1,6.848589548017294,6.751766072428853
838,7.0895107421583825,6.943847219610443,POINT (7.089510742158383 6.943847219610443),3,0.6934796406305124,0.7987222548044127,0.7686092075300298,"[1, -4, 0]",-1,5.517005587717288,5.583151161260359
229,5.177369192010768,3.738535575063928,POINT (5.177369192010768 3.738535575063928),3,0.4807774319574374,0.030545987413903686,0.4191447993941668,"[1, -4, 0]",-1,4.618759678955495,4.59979693428884
840,8.510424126949015,3.4006116338000814,POINT (8.510424126949015 3.400611633800081),3,0.1919382823655661,0.9115103090262383,0.9682046190047728,"[1, -4, 0]",-1,7.2472057709557784,7.124845395233213
123,9.907549018769119,7.645362983642531,POINT (9.907549018769119 7.645362983642531),3,0.6346107674512435,0.8427139771198744,0.9678399541783778,"[1, -4, 0]",-1,5.781595651886018,5.739883129311009
843,4.374251118648193,1.1970724126027976,POINT (4.374251118648193 1.197072412602798),3,0.4703133266455962,0.39637254510183173,0.8054338155998559,"[1, -4, 0]",-1,5.381805110266875,5.368504985740433
845,1.3294197259520335,5.230526632770084,POINT (1.329419725952034 5.230526632770084),3,0.8673569627352168,0.24013653497824738,0.14752120129770363,"[1, -4, 0]",-1,3.8782021817508445,3.945441946346536
846,0.791032099463792,1.2944089322421548,POINT (0.791032099463792 1.294408932242155),3,0.12108434112430222,0.22556829026236935,0.9947013595891171,"[1, -4, 0]",-1,6.087883557151832,6.000354785163569
441,4.813380015681805,3.292267629128469,POINT (4.813380015681805 3.292267629128469),3,0.755412243209114,0.6760041879150068,0.7870847034733952,"[1, -4, 0]",-1,5.085771646202671,5.231780126236609
232,1.279360323583285,1.0584595414327114,POINT (1.279360323583285 1.058459541432711),3,0.17868436359927697,0.5116396337703856,0.4664607214858407,"[1, -4, 0]",-1,6.48722617674294,6.293760237636263
438,4.639266678848387,3.8629663620715196,POINT (4.639266678848387 3.86296636207152),3,0.33508128152454075,0.5131459873878397,0.22011678988832495,"[1, -4, 0]",-1,6.0210481302020575,5.816500446709446
126,7.063466018593027,6.912105462396566,POINT (7.063466018593027 6.912105462396566),3,0.968080303276338,0.985536941816093,0.9855191590869373,"[1, -4, 0]",-1,5.066832973803172,5.176399492131994
851,0.9730232569737429,5.405659054952285,POINT (0.9730232569737429 5.405659054952285),3,0.5436178826807794,0.662390713272944,0.46224499765657745,"[1, -4, 0]",-1,5.69392777850355,5.698469499038793
435,1.8929726793177104,1.9673479239507718,POINT (1.89297267931771 1.967347923950772),3,0.5445441073285437,0.943686460511103,0.15886148390258703,"[1, -4, 0]",-1,6.253740599036575,6.219025129776452
234,9.247086430740758,3.4330015677536507,POINT (9.247086430740758 3.433001567753651),3,0.36044724661637295,0.7912175465665984,0.4351975851759379,"[1, -4, 0]",-1,6.501093353284078,6.417471973808095
432,4.492743584869529,3.2014198685414064,POINT (4.492743584869529 3.201419868541406),3,0.49125486455667433,0.5892401051782346,0.4294978902654836,"[1, -4, 0]",-1,5.704715616686446,5.939622828505762
